ID_Entrega;Numero_CTe;ID_Cliente;ID_CD;ID_Destino;ID_Transportadora;ID_Veiculo;ID_Motorista;ID_Status;ID_Ocorrencia;Data_Coleta;Data_Prevista_Entrega;Data_Entrega_Real;Qtd_Volumes;Qtd_Volumes_Entregues;Peso_KG;Cubagem_M3;Distancia_KM;Valor_Mercadoria;Valor_Frete;Custo_Frete
ENT011885;35754202106;CLI026;CD02;DST021;TRP05;VEI067;MOT010;ST1;OC02;2026-04-07;2026-04-12;2026-04-10;308;308;15598.1;106.63;640.5;833781.67;4555.73;3469.2
ENT011886;35999796375;CLI014;CD04;DST018;TRP04;VEI019;MOT011;ST1;OC00;2026-04-07;2026-04-14;2026-04-14;63;63;1712.1;5.45;689.2;71403.4;1447.6;1326.52
ENT011887;35355007700;CLI025;CD02;DST001;TRP01;VEI005;MOT037;ST1;OC00;2026-04-07;2026-04-11;2026-04-09;223;223;12297.2;38.67;42.1;525082.7;1527.02;1281.22
ENT011888;35442491389;CLI028;CD02;DST007;TRP02;VEI004;MOT030;ST1;OC00;2026-04-07;2026-04-12;2026-04-11;109;97;4246.1;21.62;488.9;327648.43;2072.23;1630.61
ENT011889;35250871225;CLI025;CD02;DST010;TRP02;VEI072;MOT041;ST1;OC00;2026-04-07;2026-04-12;2026-04-10;541;541;9539.3;67.01;625.3;897198.39;4089.79;3216.82
ENT011890;35393102258;CLI009;CD01;DST027;TRP03;VEI018;MOT051;ST1;OC02;2026-04-08;2026-04-16;2026-04-19;676;676;16727.1;125.73;2509.8;288995.44;16922.81;14009.54
ENT011891;35260150948;CLI022;CD02;DST002;TRP01;VEI082;MOT020;ST1;OC00;2026-04-08;2026-04-12;2026-04-11;427;427;3929.3;13.62;68.0;60432.91;1271.72;1006.6
ENT011892;35828111410;CLI018;CD05;DST033;TRP01;VEI012;MOT016;ST1;OC00;2026-04-08;2026-04-12;2026-04-11;105;105;4435.0;21.06;496.2;233663.32;1873.84;1570.96
ENT011893;35670012831;CLI030;CD04;DST023;TRP03;VEI037;MOT060;ST1;OC00;2026-04-08;2026-04-13;2026-04-12;137;137;7813.4;24.48;488.9;310546.14;2456.36;2078.74
ENT011894;35303910356;CLI024;CD05;DST028;TRP02;VEI069;MOT044;ST1;OC00;2026-04-08;2026-04-14;2026-04-20;358;358;10885.2;45.18;797.4;1060328.08;4633.83;4031.44
ENT011895;35443397306;CLI024;CD02;DST023;TRP01;VEI010;MOT005;ST1;OC00;2026-04-08;2026-04-13;2026-04-12;320;320;15121.8;60.98;910.8;1377751.0;5161.07;4696.59
ENT011896;35500848071;CLI026;CD02;DST001;TRP02;VEI074;MOT005;ST1;OC00;2026-04-08;2026-04-13;2026-04-11;680;680;30738.9;155.95;42.1;1242033.4;4417.86;2801.64
ENT011897;35617920091;CLI017;CD02;DST001;TRP08;VEI011;MOT032;ST1;OC00;2026-04-08;2026-04-11;2026-04-11;583;583;17580.7;82.41;42.1;337278.07;2297.7;1935.82
ENT011898;35752247706;CLI017;CD02;DST018;TRP03;VEI037;MOT013;ST1;OC00;2026-04-08;2026-04-14;2026-04-13;613;613;9391.6;52.47;1099.0;116710.6;5375.61;4711.77
ENT011899;35930194561;CLI030;CD04;DST021;TRP01;VEI010;MOT012;ST1;OC00;2026-04-08;2026-04-12;2026-04-11;374;374;17693.7;126.3;305.6;919777.52;3158.3;2476.36
ENT011900;35163470791;CLI030;CD04;DST020;TRP03;VEI090;MOT026;ST1;OC00;2026-04-08;2026-04-14;2026-04-14;41;41;1515.7;11.24;969.6;38062.8;2056.15;1690.03
ENT011901;35878287560;CLI030;CD04;DST018;TRP01;VEI073;MOT029;ST1;OC00;2026-04-08;2026-04-13;2026-04-11;21;21;899.3;7.36;689.2;63323.79;1099.43;951.35
ENT011902;35787404582;CLI019;CD03;DST001;TRP02;VEI004;MOT044;ST1;OC00;2026-04-08;2026-04-13;2026-04-12;292;292;4824.9;18.11;617.7;192157.14;2535.27;2203.5
ENT011903;35529572500;CLI018;CD01;DST026;TRP04;VEI042;MOT045;ST1;OC11;2026-04-08;2026-04-18;2026-04-24;206;206;4116.9;19.89;2624.5;177051.58;6989.65;5885.07
ENT011904;35200297370;CLI009;CD04;DST021;TRP01;VEI010;MOT012;ST1;OC00;2026-04-08;2026-04-12;2026-04-12;328;328;17700.9;67.3;305.6;319780.33;2823.95;2533.2
ENT011905;35637383735;CLI030;CD02;DST001;TRP01;VEI012;MOT043;ST1;OC00;2026-04-08;2026-04-12;2026-04-11;90;90;3490.1;12.6;42.1;96995.83;505.34;475.26
ENT011906;35141322649;CLI020;CD02;DST013;TRP01;VEI005;MOT020;ST1;OC02;2026-04-08;2026-04-13;2026-04-11;425;425;22168.6;143.7;1025.9;1103942.81;8383.35;6442.82
ENT011907;35248974250;CLI028;CD02;DST018;TRP05;VEI025;MOT036;ST1;OC00;2026-04-08;2026-04-14;2026-04-14;360;360;18783.2;130.64;1099.0;1219767.11;6855.8;5606.95
ENT011908;35870163040;CLI028;CD05;DST033;TRP04;VEI042;MOT036;ST1;OC00;2026-04-08;2026-04-14;2026-04-14;145;145;3610.8;17.46;496.2;94997.15;1664.24;1561.22
ENT011909;35762677448;CLI014;CD05;DST042;TRP01;VEI010;MOT014;ST1;OC00;2026-04-08;2026-04-17;2026-04-15;275;275;14146.6;69.06;2132.2;316082.36;8902.67;9065.14
ENT011910;35240713760;CLI014;CD01;DST010;TRP05;VEI081;MOT018;ST1;OC07;2026-04-08;2026-04-13;2026-04-16;856;835;24848.6;152.18;524.2;1187661.72;5698.36;5199.68
ENT011911;35939486104;CLI027;CD06;DST043;TRP03;VEI086;MOT051;ST1;OC00;2026-04-08;2026-04-18;2026-04-18;296;296;5455.3;30.85;2447.9;93961.54;9240.39;6956.92
ENT011912;35681071434;CLI014;CD01;DST012;TRP03;VEI083;MOT030;ST1;OC00;2026-04-08;2026-04-13;2026-04-13;413;413;6339.3;20.04;420.5;423563.38;2212.21;2051.42
ENT011913;35786922343;CLI006;CD04;DST019;TRP02;VEI055;MOT027;ST1;OC00;2026-04-08;2026-04-13;2026-04-13;1052;985;22685.2;129.49;574.7;788272.2;5856.38;4775.02
ENT011914;35539517500;CLI028;CD04;DST020;TRP03;VEI024;MOT008;ST1;OC00;2026-04-08;2026-04-14;2026-04-13;139;139;6676.2;34.56;969.6;383317.44;3732.48;3047.05
ENT011915;35768492434;CLI030;CD01;DST007;TRP01;VEI010;MOT013;ST1;OC00;2026-04-08;2026-04-12;2026-04-11;291;291;12488.9;71.88;412.5;431696.25;3077.61;2480.42
ENT011916;35284948840;CLI018;CD01;DST001;TRP08;VEI045;MOT023;ST1;OC00;2026-04-08;2026-04-11;2026-04-11;9;9;489.9;3.51;107.1;34209.79;339.7;266.61
ENT011917;35541282341;CLI013;CD02;DST017;TRP01;VEI010;MOT038;ST1;OC00;2026-04-08;2026-04-13;2026-04-12;523;523;23171.9;133.76;660.6;826332.25;4830.83;4306.52
ENT011918;35320799815;CLI018;CD05;DST031;TRP05;VEI039;MOT004;ST1;OC00;2026-04-08;2026-04-13;2026-04-12;72;72;3790.0;24.11;143.4;226091.0;935.6;688.42
ENT011919;35837499557;CLI016;CD01;DST014;TRP01;VEI012;MOT008;ST1;OC00;2026-04-08;2026-04-13;2026-04-12;68;68;564.4;1.95;873.0;55433.69;2493.43;2142.28
ENT011920;35753194061;CLI003;CD02;DST002;TRP01;VEI012;MOT011;ST1;OC00;2026-04-08;2026-04-12;2026-04-12;243;243;3008.9;12.82;68.0;249853.35;835.46;723.68
ENT011921;35285738989;CLI028;CD01;DST009;TRP01;VEI073;MOT050;ST1;OC00;2026-04-08;2026-04-13;2026-04-13;85;85;1094.7;7.71;676.5;59511.98;1244.03;1125.51
ENT011922;35334664414;CLI012;CD05;DST030;TRP03;VEI024;MOT031;ST1;OC00;2026-04-08;2026-04-13;2026-04-13;1043;1043;11303.0;75.45;331.1;411857.07;3846.01;3247.86
ENT011923;35836300510;CLI017;CD06;DST039;TRP01;VEI023;MOT007;ST1;OC00;2026-04-08;2026-04-13;2026-04-13;127;127;1228.3;6.35;900.9;65724.2;1685.89;1505.5
ENT011924;35955306796;CLI028;CD01;DST001;TRP08;VEI077;MOT059;ST1;OC00;2026-04-09;2026-04-12;2026-04-12;174;174;4507.1;36.07;107.1;258782.77;1029.1;851.72
ENT011925;35687407380;CLI016;CD03;DST005;TRP03;VEI018;MOT036;ST1;OC02;2026-04-09;2026-04-15;2026-04-17;395;395;18712.0;74.32;721.0;963595.38;6252.06;5244.16
ENT011926;35693375636;CLI013;CD01;DST033;TRP02;VEI001;MOT049;ST1;OC00;2026-04-09;2026-04-17;2026-04-17;843;843;11248.2;39.33;2109.6;409347.86;9049.33;7344.45
ENT011927;35538904737;CLI020;CD01;DST002;TRP02;VEI014;MOT034;ST1;OC00;2026-04-09;2026-04-14;2026-04-12;51;51;1007.0;5.4;97.9;18403.21;405.92;339.11
ENT011928;35249311028;CLI016;CD05;DST028;TRP01;VEI005;MOT047;ST1;OC00;2026-04-09;2026-04-14;2026-04-14;661;661;23743.2;80.55;797.4;2505842.75;7900.19;6051.9
ENT011929;35497575671;CLI004;CD04;DST015;TRP01;VEI005;MOT005;ST1;OC00;2026-04-09;2026-04-13;2026-04-11;647;647;27678.4;101.69;18.0;470467.17;3256.17;2693.03
ENT011930;35983016533;CLI019;CD05;DST030;TRP01;VEI010;MOT019;ST1;OC00;2026-04-09;2026-04-13;2026-04-13;254;254;10327.0;65.73;331.1;387449.91;2464.29;2042.16
ENT011931;35832456823;CLI013;CD01;DST001;TRP02;VEI053;MOT056;ST1;OC00;2026-04-09;2026-04-14;2026-04-13;175;175;2470.5;12.42;107.1;47291.05;738.87;607.61
ENT011932;35746888503;CLI003;CD06;DST036;TRP01;VEI073;MOT016;ST1;OC00;2026-04-09;2026-04-13;2026-04-13;27;27;894.4;4.45;18.0;21972.0;258.89;219.37
ENT011933;35587928542;CLI016;CD02;DST005;TRP01;VEI012;MOT038;ST1;OC00;2026-04-09;2026-04-13;2026-04-13;105;105;3333.5;17.64;489.7;187274.62;1864.39;1551.52
ENT011934;35822667356;CLI004;CD01;DST010;TRP04;VEI049;MOT040;ST1;OC00;2026-04-09;2026-04-15;2026-04-14;332;332;9778.5;52.68;524.2;776961.43;3228.8;2277.86
ENT011935;35482235260;CLI014;CD01;DST034;TRP03;VEI018;MOT024;ST1;OC00;2026-04-09;2026-04-18;2026-04-18;524;524;27237.4;115.88;2906.3;486229.98;15677.52;14370.4
ENT011936;35723876967;CLI021;CD02;DST006;TRP08;VEI054;MOT043;ST1;OC11;2026-04-09;2026-04-12;2026-04-11;31;31;1093.9;4.11;78.1;87638.47;440.95;348.54
ENT011937;35828080516;CLI003;CD06;DST041;TRP04;VEI035;MOT032;ST1;OC00;2026-04-09;2026-04-16;2026-04-16;30;30;965.4;3.37;733.5;67219.67;1237.42;1063.81
ENT011938;35474037656;CLI011;CD04;DST022;TRP01;VEI010;MOT038;ST1;OC00;2026-04-09;2026-04-13;2026-04-12;2220;2220;19773.4;136.74;119.4;215524.91;6445.07;4978.63
ENT011939;35399345013;CLI012;CD06;DST040;TRP02;VEI046;MOT026;ST1;OC00;2026-04-09;2026-04-15;2026-04-15;423;423;8398.0;27.05;946.8;195167.38;4812.67;3897.99
ENT011940;35899530676;CLI014;CD04;DST023;TRP05;VEI081;MOT054;ST1;OC06;2026-04-09;2026-04-14;2026-04-16;2304;1832;20345.8;100.94;488.9;1017244.57;7831.88;6797.89
ENT011941;35421676593;CLI022;CD05;DST030;TRP05;VEI025;MOT001;ST1;OC00;2026-04-09;2026-04-14;2026-04-14;331;331;19575.8;63.04;331.1;1305500.55;3748.6;2911.41
ENT011942;35533950946;CLI005;CD01;DST013;TRP04;VEI041;MOT042;ST1;OC00;2026-04-09;2026-04-16;2026-04-15;145;145;2075.3;10.11;932.2;101423.3;2424.41;1747.95
ENT011943;35173277564;CLI028;CD04;DST016;TRP02;VEI055;MOT035;ST1;OC00;2026-04-09;2026-04-14;2026-04-14;706;706;21489.4;81.7;406.3;529206.1;4587.79;3681.21
ENT011944;35277192228;CLI002;CD03;DST007;TRP02;VEI021;MOT052;ST1;OC02;2026-04-09;2026-04-14;2026-04-16;142;142;7019.4;21.94;439.2;170375.32;2577.34;2044.36
ENT011945;35521797528;CLI004;CD01;DST027;TRP04;VEI028;MOT016;ST1;OC00;2026-04-09;2026-04-18;2026-04-17;38;38;701.1;4.43;2509.8;63197.72;3548.37;3034.53
ENT011946;35133106032;CLI009;CD01;DST032;TRP04;VEI042;MOT059;ST1;OC00;2026-04-09;2026-04-18;2026-04-16;262;262;2825.2;13.21;2367.1;251442.5;6185.62;4924.6
ENT011947;35218880273;CLI016;CD03;DST011;TRP04;VEI019;MOT005;ST1;OC00;2026-04-09;2026-04-15;2026-04-18;100;100;1096.4;4.49;585.0;69680.82;1256.27;1097.51
ENT011948;35891070934;CLI001;CD05;DST026;TRP01;VEI012;MOT057;ST5;OC08;2026-04-09;2026-04-13;2026-04-18;76;0;4197.2;33.52;21.5;352184.86;711.25;526.46
ENT011949;35145840503;CLI017;CD01;DST002;TRP02;VEI053;MOT042;ST1;OC00;2026-04-09;2026-04-14;2026-04-12;67;67;1796.4;6.29;97.9;40314.85;496.45;453.07
ENT011950;35712745716;CLI003;CD03;DST013;TRP04;VEI028;MOT039;ST5;OC04;2026-04-09;2026-04-15;2026-04-20;20;0;1070.5;7.56;456.7;21284.18;987.12;832.2
ENT011951;35456576504;CLI028;CD02;DST003;TRP01;VEI057;MOT039;ST1;OC00;2026-04-09;2026-04-13;2026-04-13;841;841;24792.6;195.82;333.5;1125395.14;4198.72;3758.46
ENT011952;35416831094;CLI007;CD05;DST032;TRP01;VEI082;MOT031;ST1;OC02;2026-04-10;2026-04-14;2026-04-12;75;75;4182.9;17.03;243.2;177783.92;1176.72;995.18
ENT011953;35628286973;CLI021;CD01;DST033;TRP03;VEI018;MOT007;ST1;OC00;2026-04-10;2026-04-18;2026-04-17;483;483;23426.2;81.77;2109.6;1615547.11;13409.21;11260.36
ENT011954;35319100249;CLI024;CD04;DST018;TRP03;VEI007;MOT013;ST1;OC00;2026-04-10;2026-04-16;2026-04-14;38;38;2097.0;13.9;689.2;76520.03;1648.11;1393.16
ENT011955;35568440178;CLI021;CD01;DST010;TRP01;VEI078;MOT015;ST1;OC00;2026-04-10;2026-04-14;2026-04-12;56;56;2352.1;12.12;524.2;25613.1;1281.89;1154.52
ENT011956;35521859610;CLI028;CD05;DST031;TRP03;VEI026;MOT029;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;826;826;20988.8;152.99;143.4;824747.69;3415.87;2831.36
ENT011957;35429227979;CLI016;CD02;DST010;TRP02;VEI009;MOT022;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;1162;1162;30743.7;118.63;625.3;2082959.84;6789.04;5708.8
ENT011958;35696598317;CLI021;CD05;DST029;TRP02;VEI034;MOT029;ST1;OC02;2026-04-10;2026-04-15;2026-04-15;59;59;1476.0;12.23;620.0;57112.44;1474.98;1369.42
ENT011959;35317530541;CLI008;CD03;DST006;TRP01;VEI057;MOT032;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;477;477;22590.4;152.2;678.3;905278.95;5911.69;5172.86
ENT011960;35336653356;CLI014;CD02;DST007;TRP01;VEI073;MOT044;ST1;OC00;2026-04-10;2026-04-14;2026-04-13;33;33;1004.4;6.6;488.9;22289.61;751.15;773.71
ENT011961;35178093787;CLI016;CD01;DST010;TRP05;VEI059;MOT056;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;1155;893;22011.4;70.57;524.2;1998392.29;6368.85;5031.48
ENT011962;35981741091;CLI025;CD05;DST026;TRP08;VEI061;MOT033;ST5;OC03;2026-04-10;2026-04-13;2026-04-17;125;0;4012.5;12.79;21.5;219179.92;792.15;601.36
ENT011963;35376583778;CLI028;CD02;DST007;TRP01;VEI057;MOT034;ST1;OC00;2026-04-10;2026-04-14;2026-04-14;910;910;35789.8;146.04;488.9;1719412.4;6088.69;5416.22
ENT011964;35559553417;CLI008;CD06;DST037;TRP08;VEI047;MOT059;ST1;OC00;2026-04-10;2026-04-13;2026-04-13;10;10;624.7;2.4;66.6;29635.98;305.07;246.32
ENT011965;35610429896;CLI009;CD01;DST010;TRP02;VEI014;MOT002;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;14;14;635.3;2.55;524.2;7082.38;952.1;849.99
ENT011966;35317785911;CLI001;CD05;DST024;TRP02;VEI034;MOT043;ST1;OC00;2026-04-10;2026-04-16;2026-04-15;75;75;1782.3;7.29;846.9;57377.11;2148.57;1672.67
ENT011967;35444534784;CLI009;CD02;DST007;TRP03;VEI018;MOT015;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;666;666;28583.4;136.71;488.9;1562393.28;5733.87;4944.35
ENT011968;35654416001;CLI020;CD05;DST031;TRP01;VEI012;MOT034;ST1;OC00;2026-04-10;2026-04-14;2026-04-14;76;76;2785.5;9.01;143.4;205674.62;862.37;688.36
ENT011969;35413266680;CLI014;CD02;DST013;TRP02;VEI058;MOT052;ST1;OC00;2026-04-10;2026-04-16;2026-04-15;64;54;3062.7;19.8;1025.9;87028.2;2692.18;2730.85
ENT011970;35603117479;CLI002;CD04;DST022;TRP08;VEI015;MOT052;ST1;OC00;2026-04-10;2026-04-13;2026-04-12;2285;2285;19388.8;95.46;119.4;288144.48;6107.39;5048.12
ENT011971;35839016228;CLI012;CD05;DST034;TRP01;VEI073;MOT019;ST1;OC00;2026-04-10;2026-04-16;2026-04-16;60;60;1161.1;5.34;1537.1;81102.01;2306.61;2185.36
ENT011972;35829196781;CLI015;CD06;DST043;TRP01;VEI082;MOT008;ST1;OC00;2026-04-10;2026-04-19;2026-04-18;106;106;3086.1;16.12;2447.9;187639.64;6599.45;5617.48
ENT011973;35343324462;CLI021;CD01;DST002;TRP08;VEI050;MOT034;ST1;OC00;2026-04-10;2026-04-13;2026-04-11;120;120;7069.9;32.59;97.9;405819.71;1185.29;931.68
ENT011974;35422443086;CLI012;CD03;DST014;TRP03;VEI026;MOT052;ST1;OC00;2026-04-10;2026-04-15;2026-04-14;539;539;19364.4;101.76;502.9;1859048.28;6007.1;4258.36
ENT011975;35145682414;CLI012;CD01;DST012;TRP03;VEI090;MOT057;ST1;OC02;2026-04-10;2026-04-15;2026-04-15;48;48;2008.7;7.06;420.5;184872.33;1235.81;1011.18
ENT011976;35157292993;CLI009;CD02;DST012;TRP05;VEI016;MOT020;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;116;116;1763.9;6.34;515.8;59533.27;1519.7;1319.8
ENT011977;35747328089;CLI011;CD02;DST005;TRP04;VEI041;MOT025;ST1;OC00;2026-04-10;2026-04-16;2026-04-16;176;176;1412.8;6.41;489.7;78150.95;1599.61;1122.19
ENT011978;35904212393;CLI014;CD01;DST007;TRP01;VEI057;MOT014;ST1;OC00;2026-04-10;2026-04-14;2026-04-14;810;810;27709.7;88.9;412.5;1069991.79;4564.45;4212.7
ENT011979;35181964732;CLI014;CD01;DST014;TRP03;VEI083;MOT029;ST1;OC00;2026-04-10;2026-04-16;2026-04-16;253;253;11643.7;68.8;873.0;875942.97;4224.07;3464.11
ENT011980;35511697576;CLI017;CD05;DST035;TRP05;VEI002;MOT023;ST1;OC00;2026-04-10;2026-04-16;2026-04-16;19;19;795.7;2.81;1182.0;35736.93;1787.93;1611.45
ENT011981;35289749330;CLI012;CD01;DST006;TRP04;VEI041;MOT034;ST1;OC00;2026-04-10;2026-04-16;2026-04-14;71;71;1418.1;5.65;174.6;122481.39;664.32;514.7
ENT011982;35617614792;CLI013;CD02;DST012;TRP01;VEI073;MOT058;ST1;OC00;2026-04-10;2026-04-14;2026-04-14;15;15;696.0;5.76;515.8;51133.88;972.38;836.7
ENT011983;35589477759;CLI030;CD05;DST029;TRP05;VEI070;MOT060;ST1;OC02;2026-04-10;2026-04-15;2026-04-15;114;114;4466.7;21.9;620.0;280382.68;2317.55;1935.98
ENT011984;35669205114;CLI007;CD02;DST015;TRP05;VEI084;MOT014;ST1;OC00;2026-04-10;2026-04-15;2026-04-15;1653;1653;23303.7;129.35;428.4;682942.74;6493.09;5017.89
ENT011985;35562664714;CLI009;CD02;DST011;TRP02;VEI053;MOT055;ST1;OC00;2026-04-11;2026-04-17;2026-04-17;145;145;2531.2;11.42;658.3;67986.28;1772.83;1576.1
ENT011986;35941302122;CLI014;CD04;DST018;TRP02;VEI056;MOT031;ST1;OC11;2026-04-11;2026-04-17;2026-04-18;48;48;2397.3;13.26;689.2;108121.39;1850.63;1598.26
ENT011987;35182431545;CLI025;CD05;DST028;TRP01;VEI023;MOT053;ST1;OC00;2026-04-11;2026-04-16;2026-04-16;23;18;1057.2;7.33;797.4;99128.81;1284.05;1152.66
ENT011988;35928780593;CLI002;CD01;DST012;TRP05;VEI002;MOT008;ST1;OC00;2026-04-11;2026-04-16;2026-04-14;13;13;762.9;2.68;420.5;17211.18;922.72;706.49
ENT011989;35709286806;CLI014;CD04;DST015;TRP01;VEI005;MOT040;ST2;OC01;2026-04-11;2026-04-15;2026-04-13;1784;1679;19478.7;63.63;18.0;972138.92;4380.6;3846.91
ENT011990;35582964187;CLI028;CD02;DST018;TRP05;VEI025;MOT046;ST1;OC00;2026-04-11;2026-04-17;2026-04-16;184;184;11029.5;61.88;1099.0;883540.38;5287.42;4359.5
ENT011991;35484802096;CLI016;CD01;DST003;TRP02;VEI058;MOT050;ST1;OC00;2026-04-11;2026-04-16;2026-04-15;132;132;2605.8;10.45;309.5;86565.71;1246.26;1057.81
ENT011992;35765226153;CLI018;CD01;DST014;TRP02;VEI004;MOT033;ST2;OC01;2026-04-11;2026-04-17;2026-04-15;60;60;3060.5;10.91;873.0;58879.26;2826.04;2461.34
ENT011993;35900560777;CLI012;CD02;DST040;TRP01;VEI078;MOT038;ST1;OC00;2026-04-11;2026-04-17;2026-04-17;33;33;1312.9;6.66;1657.0;25946.65;3118.56;2757.81
ENT011994;35851327603;CLI003;CD03;DST001;TRP02;VEI072;MOT055;ST1;OC00;2026-04-11;2026-04-16;2026-04-16;753;753;10855.5;57.18;617.7;1183335.42;4530.49;3311.53
ENT011995;35876522949;CLI001;CD05;DST029;TRP01;VEI010;MOT031;ST2;OC01;2026-04-11;2026-04-15;2026-04-14;964;964;19086.0;68.48;620.0;1031173.97;6553.18;5643.88
ENT011996;35773822947;CLI012;CD05;DST029;TRP02;VEI034;MOT030;ST1;OC00;2026-04-11;2026-04-16;2026-04-17;133;133;1895.5;6.13;620.0;20469.3;1675.25;1463.43
ENT011997;35670771871;CLI021;CD01;DST029;TRP01;VEI012;MOT032;ST1;OC00;2026-04-11;2026-04-18;2026-04-17;102;102;2824.4;9.34;2424.1;185233.92;5638.1;5321.4
ENT011998;35844252417;CLI024;CD01;DST009;TRP05;VEI002;MOT036;ST1;OC00;2026-04-11;2026-04-17;2026-04-17;14;14;741.3;4.57;676.5;56441.39;1196.9;1017.84
ENT011999;35343078138;CLI008;CD04;DST020;TRP04;VEI019;MOT017;ST1;OC00;2026-04-12;2026-04-19;2026-04-19;148;148;1881.3;14.78;969.6;140403.1;2085.11;1772.25
ENT012000;35962594605;CLI011;CD05;DST028;TRP04;VEI042;MOT022;ST1;OC00;2026-04-12;2026-04-19;2026-04-19;51;51;2017.9;6.94;797.4;206738.89;2449.02;1989.28
ENT012001;35841269110;CLI023;CD02;DST013;TRP01;VEI023;MOT041;ST1;OC00;2026-04-13;2026-04-18;2026-04-17;65;65;1138.2;4.92;1025.9;18584.6;1659.42;1546.58
ENT012002;35230618062;CLI001;CD01;DST024;TRP01;VEI012;MOT039;ST1;OC00;2026-04-13;2026-04-19;2026-04-19;35;35;2079.1;11.62;1758.8;82823.56;4952.45;3980.49
ENT012003;35489480014;CLI015;CD03;DST009;TRP01;VEI057;MOT010;ST1;OC00;2026-04-13;2026-04-17;2026-04-17;1732;1359;28672.4;131.09;447.5;1669227.97;7057.5;5554.02
ENT012004;35874105237;CLI030;CD02;DST039;TRP01;VEI023;MOT018;ST2;OC01;2026-04-13;2026-04-18;2026-04-17;65;58;790.0;4.76;1101.7;12338.26;2144.54;1909.61
ENT012005;35220381391;CLI001;CD01;DST008;TRP01;VEI010;MOT011;ST1;OC11;2026-04-13;2026-04-17;2026-04-15;464;464;19171.8;71.49;421.6;335844.5;4283.97;3723.72
ENT012006;35378848143;CLI023;CD01;DST014;TRP04;VEI062;MOT022;ST1;OC00;2026-04-13;2026-04-20;2026-04-20;232;232;12232.7;57.47;873.0;277314.6;3885.39;3060.44
ENT012007;35901778039;CLI001;CD01;DST012;TRP02;VEI069;MOT044;ST1;OC11;2026-04-13;2026-04-18;2026-04-16;809;785;19279.7;66.79;420.5;973411.92;5483.94;3885.54
ENT012008;35416330751;CLI009;CD04;DST021;TRP01;VEI082;MOT022;ST1;OC00;2026-04-13;2026-04-17;2026-04-17;78;78;3497.8;26.34;305.6;89257.3;1180.52;1107.44
ENT012009;35898980654;CLI013;CD04;DST015;TRP01;VEI073;MOT049;ST1;OC00;2026-04-13;2026-04-17;2026-04-15;29;29;641.8;2.28;18.0;17561.09;228.98;205.74
ENT012010;35261628812;CLI016;CD01;DST031;TRP03;VEI018;MOT032;ST1;OC00;2026-04-13;2026-04-22;2026-04-21;687;687;9137.2;35.04;2735.9;724713.35;15562.66;12908.71
ENT012011;35491427061;CLI014;CD03;DST001;TRP04;VEI030;MOT029;ST1;OC11;2026-04-13;2026-04-19;2026-04-21;82;82;4278.4;22.54;617.7;284466.12;1832.52;1789.8
ENT012012;35812646731;CLI015;CD01;DST035;TRP01;VEI012;MOT050;ST1;OC00;2026-04-13;2026-04-20;2026-04-20;330;330;3267.1;17.44;2574.5;306895.44;6980.44;6475.06
ENT012013;35670439104;CLI019;CD05;DST025;TRP03;VEI086;MOT003;ST1;OC00;2026-04-13;2026-04-19;2026-04-18;258;258;10468.2;56.54;809.8;750792.37;4080.5;3040.46
ENT012014;35928620435;CLI006;CD05;DST029;TRP01;VEI005;MOT050;ST2;OC01;2026-04-13;2026-04-17;2026-04-16;1467;1467;14067.1;60.77;620.0;372615.88;7568.89;6259.87
ENT012015;35846459346;CLI017;CD02;DST003;TRP01;VEI073;MOT025;ST1;OC00;2026-04-13;2026-04-17;2026-04-17;117;117;1017.9;6.54;333.5;43500.43;838.64;716.68
ENT012016;35468824731;CLI014;CD02;DST008;TRP05;VEI067;MOT044;ST1;OC00;2026-04-13;2026-04-18;2026-04-17;332;332;11253.2;48.96;498.4;425223.58;3131.85;2750.38
ENT012017;35223772552;CLI030;CD05;DST045;TRP01;VEI082;MOT059;ST1;OC00;2026-04-13;2026-04-21;2026-04-21;204;204;5228.1;18.51;1894.4;50627.52;5134.29;4427.39
ENT012018;35937447138;CLI029;CD04;DST023;TRP03;VEI090;MOT056;ST1;OC00;2026-04-13;2026-04-18;2026-04-18;288;288;2436.3;18.29;488.9;126443.16;2104.55;1514.28
ENT012019;35743692382;CLI015;CD02;DST043;TRP04;VEI028;MOT012;ST1;OC00;2026-04-13;2026-04-26;2026-04-25;88;88;1055.8;6.81;3401.7;45682.0;5153.48;4055.14
ENT012020;35383497061;CLI013;CD05;DST046;TRP01;VEI010;MOT041;ST1;OC00;2026-04-13;2026-04-22;2026-04-20;1323;1323;13654.7;50.19;2555.6;342398.05;12961.17;11923.83
ENT012021;35161819458;CLI021;CD03;DST005;TRP03;VEI022;MOT039;ST1;OC00;2026-04-13;2026-04-19;2026-04-19;651;651;21883.6;120.88;721.0;1731079.94;5511.53;4450.09
ENT012022;35834117292;CLI024;CD05;DST035;TRP05;VEI084;MOT032;ST1;OC00;2026-04-13;2026-04-19;2026-04-18;548;548;29834.5;101.68;1182.0;1105792.26;8510.29;6827.75
